sha256,product_uid,variant,file_type,furniture_type,subtype,tags_csv,brand,name
62fdfec19828eb542aa82ac350ed178de30981fb2737224f015a3a4823c43c7c,herman_miller:mirra_2_chairs,mirra_2_chair_suspension_back_adjustable_arms,sketchup,Chair,,,herman_miller,mirra 2 chairs
d03f81dcdea26bad11f5d7561c75a199a690d22fe341544bd2a2d3e2d7fcade9,herman_miller:mirra_2_chairs,mirra_2_chair_suspension_back_armless,autocad_3d,Chair,,,herman_miller,mirra 2 chairs
b235717141b78e9b24dcc5510678e597a2db49e16aa3a69bb41ae4df1861e7f2,herman_miller:mirra_2_chairs,mirra_2_chair_suspension_back_armless,sketchup,Chair,,,herman_miller,mirra 2 chairs
fddb142756fd9bc019200f28dc569dd567f0cb43dd2412543cd8dd3276a784ef,herman_miller:mirra_2_chairs,mirra_2_chair_suspension_back_fixed_arms,sketchup,Chair,,,herman_miller,mirra 2 chairs
4850ac72ec763567e5ce7f6afa06b997be206bd5fd2bfc3ed7be4fe1bdc2d3e8,herman_miller:mirra_2_stool,mirra_2_stool_suspension_back_fixed_arms,autocad_3d,Stool,,,herman_miller,mirra 2 stool
ba70a0ed830183a389573968957ecd9b0d4532226c6c21dba941fb3d9259f45d,herman_miller:mirra_2_stool,mirra_2_stool_suspension_back_fixed_arms,sketchup,Stool,,,herman_miller,mirra 2 stool
2cbffb796bfc81a4697a2f65a7072bc463ad900304d02b323dd7eeda9334d932,herman_miller:mirra_2_stool,mirra_2_stool_suspension_back_fixed_arms,revit,Stool,,,herman_miller,mirra 2 stool
bf6527b758b4ee92d69d183693c5740b4f88b803eceed7faf7af5ae863e1b1ed,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
2b90f5e3c636f65c4fad0c2dff91024174c1b2522a1b4b2f95990705e605e7c6,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_rectangular_c_foot,revit,Table,,,herman_miller,motia sit to stand tables
e9662d52a38c25cb94bc2029b066e417f1de7ee7c3f7abe7c60fd3819154d82e,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_rectangular_t_foot,revit,Table,,,herman_miller,motia sit to stand tables
24a83fbac9d2ee7726c23bf6a40d0365b7e2342ead745728104822e59d26c190,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
7aad7ee12d1887a78d8da64de64d2b5624a5007a5bb9ab6a6abb428b7e4caac1,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
132ff87fc0af3996e3f7e1549a2cc557bbabfdd4bcdc4bf494b100df8db5baf3,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
3a1c772dfb27d1f3a2dadadee2a933e307787ae1ca6f4705b8c862fdf13b43fb,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
dc035d66826af70fa716883a3b298cfc0cdaf951864010a620cf432751f97059,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
18234857da4c3e28b73b45f70ba6e4aaae686db7d323fe0719666d958cdd16de,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
dc81a5a7e77d9e581b1abf4ef0047bb609bf240883acd9d605970a5938ea89de,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
5e59b188f48d79c859d3ee0c2018951ca711f4ffcebafd6cdda421b2f39fc9eb,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
74b18c41e7269407e951fb2d344c4c39319cafa175d3a02066936b00c8f1321c,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
032fd27afd13da793c098278bed04b52072bb1cb21ef85692d1076770f33f647,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
69d81973ac09f45ce337c67a44882afd59e625517a0d662b588e55b0a438e82f,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
d718f944f9c9cae856022fd77e89cb53cab07add6282fd837c675a511036aa0d,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
299dd09f69c088adf9adde13375492e23ccd9f0bdb7930100229c6483f17c604,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
136ff6b25c4fb184ce7cec08e549363d5031bdd6c5a55e995d306d59ad608c44,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
54c071aab2b37ab89dd5245086302045a4a9c4e0ca7f1373205e95a0be11a34a,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
0d4d16b08b27b12e436148368e783192d80d22f9b0f0dd1bdb51dedfc049b977,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
8b7a796e7faf0a96d0ecd8f171cb60166236893279d14ad38084c24616bb6c9d,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
1651b9db629cdb197e8b1ae97a127aaa9c0df47c2b9e1a3855bfcad7fc9cf09f,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
73f2db3eaeeeb293890dffecc1b1bd7836b678c1a27458066989b0da7d63c01a,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
f8817fa6d0a8994b667f2c6513de101f62d5d30f221019a19809179a4a267d3b,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
899874838181b0e840fe54ccff169632f83da934a5d4633084d651a057096ac1,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
cc012d0b0a5808dd040dad8e2698c35752ec0f61712df861bb18c7c4eb330685,herman_miller:motia_sit_to_stand_tables,hmi_motia_sit_to_stand_tables,revit,Table,,,herman_miller,motia sit to stand tables
693dd3809ff00b2134b08ed9637a398224e3c3048af54ef0c9d6e480dc741388,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_extended_corner,autocad_3d,Table,,,herman_miller,motia sit to stand tables
4a2755f6e66f23a57565a943ea99eac3209bd3d2fa3b1ddba07fbb5684a93e9f,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_extended_corner,sketchup,Table,,,herman_miller,motia sit to stand tables
4569c0f6fc18a2324c41284b9db53768cb350bcdcfc7d6b42e2cfe9561e254b6,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_rectangular_c_foot,autocad_3d,Table,,,herman_miller,motia sit to stand tables
e41e18ec922e590f63e9fe242e2c919789d1ea7e4fa5ae701452d1732d401a06,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_rectangular_c_foot,sketchup,Table,,,herman_miller,motia sit to stand tables
722081c0b2bcbee4ac1ff548e3b1f0593dda2d8b2774432bd1104ade62a56eed,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_rectangular_t_foot,autocad_3d,Table,,,herman_miller,motia sit to stand tables
2771e8c55e478bf8e34f5a85393d6007ea1c375e5d0dd84eb4b24edc856ccd8e,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_rectangular_t_foot,sketchup,Table,,,herman_miller,motia sit to stand tables
2f18ea18b18e70b24427077b55dacf0f623254dc276ce1fa71f19740b14b4155,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_vista_rectangular,autocad_3d,Table,,,herman_miller,motia sit to stand tables
e72df4f42281ce715bcb5160f45dff3c546de13c4bdac2cfc66a311619ee6704,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_vista_rectangular,sketchup,Table,,,herman_miller,motia sit to stand tables
5449f1a7a7606082bfdae2751fbcb481beffe9a93734b7ec99619692d8b71f49,herman_miller:motia_sit_to_stand_tables,motia_sit_to_stand_table_vista_rectangular,revit,Table,,,herman_miller,motia sit to stand tables
8face3d022d9efc0dd2aab21d2b43d84bcbc9bf3039033ebf1e32550d5f3493d,herman_miller:oe1_communal_tables,oe1_communal_table_screen_fabric-,autocad_3d,Table,,,herman_miller,oe1 communal tables
164a394eb818c7b5920218ef5787f387642e4a8796b269fb3ab3f3186d835ed2,herman_miller:oe1_communal_tables,oe1_communal_table_screen_fabric-,sketchup,Table,,,herman_miller,oe1 communal tables
4735b5cfe8bae98b23df4702026d37de560b4d975037b62299455baf5ff29291,herman_miller:oe1_communal_tables,oe1_communal_table_screen_fabric-,revit,Table,,,herman_miller,oe1 communal tables
4e3849f3a3ddb8c87031be5903cd208d7acc1b3b8550303409f2d1b0352c282f,herman_miller:oe1_mobile_easel,oe1_mobile_easel_project_board,autocad_3d,Other,,,herman_miller,oe1 mobile easel
e5f2caffb7b16d04a7ae20290f90a34be974391f07b97d878df60c5e564ea05e,herman_miller:oe1_mobile_easel,oe1_mobile_easel_project_board,sketchup,Other,,,herman_miller,oe1 mobile easel
9cad115f99c204c3e55b9dc66bf5978f888d75c955dba23a8bf8f5d7047ff8a0,herman_miller:oe1_mobile_easel,oe1_mobile_easel_project_board,revit,Other,,,herman_miller,oe1 mobile easel
62b71ca47b149b4a093deb41641264ee13a4be93aa9aeb62ff4eda74b95d113d,herman_miller:oe1_sit_to_stand_table,oe1_sit_to_stand_table_rectangular_with_wrap,autocad_3d,Table,,,herman_miller,oe1 sit to stand table
93fcea0a33ec2b4e58d8df728f825f37c9b98292e79764fbc873d5219b32b669,herman_miller:oe1_sit_to_stand_table,oe1_sit_to_stand_table_rectangular_with_wrap,sketchup,Table,,,herman_miller,oe1 sit to stand table
feabe3908645c993087c53e268c3993fc8d0a4901026bd3bc98ca578fa85b876,herman_miller:oe1_sit_to_stand_table,oe1_sit_to_stand_table_rectangular_with_wrap,revit,Table,,,herman_miller,oe1 sit to stand table
1a100240203fc95adf7a9fdaa9b7b6f16f77a2807820d61dcd9363778e39b79a,herman_miller:oe1_sit_to_stand_table,oe1_sit_to_stand_table_round,autocad_3d,Table,,,herman_miller,oe1 sit to stand table
0459ef9faefd1ea13e4e2f4b864dcb1c02a70d9e0fbcb15c42617896f69f0145,herman_miller:oe1_sit_to_stand_table,oe1_sit_to_stand_table_round,sketchup,Table,,,herman_miller,oe1 sit to stand table
87f97f0b1a42ff500cd6e08554bbcfe3e2d52ffa536040f0e792b4bf9ffd7068,herman_miller:oe1_sit_to_stand_table,oe1_sit_to_stand_table_round,revit,Table,,,herman_miller,oe1 sit to stand table
9bf2611fb98eb70bab162fd1fa8bfca9c9db2b4a54d857c2eb200f96adb77bfe,herman_miller:product_models,,autocad_2d,Other,,,herman_miller,product models
9fd404eeae2ed0197919042b8e4ab09d38f4930c85eda0ce1c00c3035d9f2254,herman_miller:product_models,zeph_chair_with_arms,autocad_3d,Chair,,,herman_miller,zeph chair
190dcaf2829fb4effec6ec12cd0edca372fb91df67863fc4a58863a674a12f72,herman_miller:product_models,zeph_chair_with_arms,sketchup,Chair,,,herman_miller,zeph chair
51fa2a474cfe06d784b3bbcaad6908dba42fc58f54b594ad074a60f137993a16,herman_miller:product_models,,revit,Other,,,herman_miller,verus chairs
619e2e5802ee642d4186e3f717ef90414692f2f88a47fd5e138af61e7cfefad9,herman_miller:product_models,zeph_chair_with_arms,revit,Chair,,,herman_miller,zeph chair
88820b6b954e8b462ae97a330e7bd531d63c9b3ec1529dd3404c6a4276621b0e,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
4428d987b1718ff91948f35bba95399a49627589fc1258655dea08a1118e02c0,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
3cc08819c58af5b894eb458d125226b9d06805acee6a5cbf9265011dbc49649e,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
e046e41cf28a653783fe7f8258f727feaeae3978a5ea364176d6fb7789b195f1,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
219b2a34eaf6d6ac1e69d2bd4a4aa159ac18bfecda5c3bb4a19c02c1b9f4ad64,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
fde3fc2f8d97661025eb1ea8ed1004ed714624e1fe3af7e30d895c7ad3fc78ce,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
0cd80231611091d52716ee277cb3b9a611437e49b008ec4621e4a68a267c69c3,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
d11e91ee5f793812675f720ecd3799567c1c60d92d954e6b266ec34ef9a0aadd,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
99c2c43adb94129ae521fbbd0df4e236edc8fdfb1d2ecbd53098f8791c0393c4,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
6e9829f2d36935f7e95bda8d46352d0d19b1209acf7c1e655eb2287a5a4a0769,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
e49bded9a3a9d78de782ef2f319b138182abb30494442d80ffed0ec124ca7113,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
e96bf3c27ac69fd83b37b0029dec3a0eb7ab3d7f3ba64b2acd2f5d70becdcde4,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
a09b3cd093f15caa361ee4736ed3b1c5225cb64b609bd317fdfdd3de4df0ef3f,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
7ab7d41b603a26305d7521143e99521ccfd1833f63e206f1b3450bebca62fe28,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
bad98bc744f4067e5c6bcf17cc2c88504b45a911b553373316e0afc043106676,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
f1ef21c343eae49364e038b41046f297fe3fb24e1c7772f0c4c83816422bb7eb,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
bd3de3b5da6b15c9321fc4398498f5f9abafc86383640326a4df3f591524832a,herman_miller:renew_sit_to_stand_tables,hmi_renew_sit_to_stand_tables,revit,Table,,,herman_miller,renew sit to stand tables
0b8a69826d174156172b513df7f4082727e19476327bb2a71d425f1d7e29516d,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_120_degree_corner,autocad_3d,Table,,,herman_miller,renew sit to stand tables
56e1c17d0fc7cf6c69de4f254f84fd562e78aaca9051427ba4a1a45c50bf4d95,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_120_degree_corner,sketchup,Table,,,herman_miller,renew sit to stand tables
88a1572b85a47bef22032af6fdbb109b10de5735a19dfa1eb12f4455bb02c066,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_120_degree_corner,revit,Table,,,herman_miller,renew sit to stand tables
4dd3dfc93315e34c6df93cd5386189163d1da5af1161c0c7c46f8cb52640a738,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_90_degree_corner,autocad_3d,Table,,,herman_miller,renew sit to stand tables
e124c3c3af5ef329185046365e36ab69290b862d80a3dff8c85183cdbeea4ecf,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_90_degree_corner,sketchup,Table,,,herman_miller,renew sit to stand tables
e302ca879c01bcee7ce0e225346b595d4f0e2a6b223f8fea078acb5def069354,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_90_degree_corner,revit,Table,,,herman_miller,renew sit to stand tables
a0925965699b94c59090a7445692f2f034d7358e57f7e824a75cd4a3bf66f04b,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_extended_corner,autocad_3d,Table,,,herman_miller,renew sit to stand tables
6afe40cf8aa8b60632f393b7dc78678a824f3722bb74cc19668384c95efa86b0,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_extended_corner,sketchup,Table,,,herman_miller,renew sit to stand tables
93c44878a744962626b5748b728fff502051174ee8d1b9719ca5619b344b9570,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_extended_corner,revit,Table,,,herman_miller,renew sit to stand tables
ed5825f33de0caeb5487a97a24188b13e4e405f010133a14df99ef099feeccf6,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_oval,autocad_3d,Table,,,herman_miller,renew sit to stand tables
bc35610b6b4c6199a2b3e6100ad9f37502ec9a04fded7bd24c117739caed05dc,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_oval,sketchup,Table,,,herman_miller,renew sit to stand tables
f8401f4cb1fc8436633f8871244211cf72788aca82a1cc4e6999a4fdc04517cd,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_oval,revit,Table,,,herman_miller,renew sit to stand tables
61e8bf077b787d0e419c572d908d418ba3b89b447350eff21a9b5c8d90416b5d,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_rectangular_c_foot,autocad_3d,Table,,,herman_miller,renew sit to stand tables
510085d4c36b43cd92e568099980b3baf3e1925386966311288fbe7cdf141c6f,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_rectangular_c_foot,sketchup,Table,,,herman_miller,renew sit to stand tables
187264661876ca4287a48e32a41a6baa5421c93d3e57884138fbae3fda0711be,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_rectangular_c_foot,revit,Table,,,herman_miller,renew sit to stand tables
3f3e5f6337d73bf2faf783d3659f0e8b411d75ed4dd3c382f4adbdbb5092f496,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_rectangular_t_foot,autocad_3d,Table,,,herman_miller,renew sit to stand tables
332cfb47fcb24a0d7cd80368ae058c182e55fdb12a261275b9eefa5f0891370d,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_rectangular_t_foot,sketchup,Table,,,herman_miller,renew sit to stand tables
a0dde3baf1d525cda5298cfe73f5c4a4644757208f751a4a3bdfc81f6009f5f1,herman_miller:renew_sit_to_stand_tables,renew_sit_to_stand_table_rectangular_t_foot,revit,Table,,,herman_miller,renew sit to stand tables
786c153b29fdb8d98dbf810fdd492726b877c2282d190143b86e9d5cac07c464,herman_miller:rohde_easy_chair,HMI_Rohde_Easy_Chair.skp,sketchup,Chair,,,herman_miller,rohde easy chair
009e55be1a8c9f3f9b228c7e52d8561aff27cb136adea45cf878945b7642a595,herman_miller:rohde_easy_chair,HMI_Rohde_Easy_Chair_3D.dwg,autocad_3d,Chair,,,herman_miller,rohde easy chair
4bd32b1921e878c9ebd51805db93e438b7a5cf6f91dca59f50553331c147e46c,herman_miller:rohde_easy_chair,HMI_Rohde_Easy_Chair_rfa.zip,revit,Chair,,,herman_miller,rohde easy chair
c50183d22adf4929ceda442616e87f6bf9dfffbecacd504bcf7fbd176e5ed997,herman_miller:rohde_paldao_table,rohde_paldao_coffee_table,autocad_3d,Table,,,herman_miller,rohde paldao table
725870ae19353c32b7e84f379adffe984e5e63edde0d62f320a451f1020cc953,herman_miller:rohde_paldao_table,rohde_paldao_coffee_table,sketchup,Table,,,herman_miller,rohde paldao table
697b6fa7b198a0ffafaab9c5a0a830b9fbdfbfada17f2e76169f57cbd82a96b5,herman_miller:rohde_paldao_table,rohde_paldao_coffee_table,revit,Table,,,herman_miller,rohde paldao table
644600cd77eb48537860fca806b2c81d96001231bba605130f20f9f797ed0952,herman_miller:rohde_paldao_table,rohde_paldao_side_table_high,autocad_3d,Table,,,herman_miller,rohde paldao table
df98377ef6f0f4e616c6ef7946394f3f77fba1254640f60c7eb87cbfa28f4030,herman_miller:rohde_paldao_table,rohde_paldao_side_table_high,sketchup,Table,,,herman_miller,rohde paldao table
a20d277ef8365312265465e0a0c99a752375c3ddf794b2e7dc1485fe4aedaf44,herman_miller:rohde_paldao_table,rohde_paldao_side_table_low,revit,Table,,,herman_miller,rohde paldao table
1b1277e6741138604251bbc50b3769d3218ca1a07eaa1f3188020508c902473a,herman_miller:rohde_paldao_table,rohde_paldao_side_table_low,autocad_3d,Table,,,herman_miller,rohde paldao table
f40b7948fd7510791ae9c790fd6da4902dc7c7b9cba868b1eeb130bd97de20a6,herman_miller:rohde_paldao_table,rohde_paldao_side_table_low,sketchup,Table,,,herman_miller,rohde paldao table
19129a8744a2b0d4b448a716a5ff1f8602b6995af8ed000d7ffd2c5ae5f09dff,herman_miller:sayl_chairs,sayl_chair_suspension_mid_back_armless,autocad_3d,Chair,,,herman_miller,sayl chairs
2ae4a76cfb26b4861e4dd80a8cb679e73bbf03c4cb3e3bd7a99c8357234644e6,herman_miller:sayl_chairs,sayl_chair_suspension_mid_back_armless,sketchup,Chair,,,herman_miller,sayl chairs
f6fe0e69466ba667a7e4027ff3b16d1be5201f053f821dbb55363da5ae504b15,herman_miller:sayl_chairs,sayl_chair_suspension_mid_back_height_adjustable_arms,revit,Chair,,,herman_miller,sayl chairs
644ee6f554f16e1425dd3748ae9a9f9a19d0ddbd7ba7f209d7b9d53c9d522a3c,herman_miller:sayl_chairs,sayl_chair_suspension_mid_back_height_adjustable_arms,autocad_3d,Chair,,,herman_miller,sayl chairs
48761d8f6385c6a41981cce4ed579d38f1e1deab34f8ce819b44815828f2e23c,herman_miller:sayl_chairs,sayl_chair_suspension_mid_back_fixed_arms,sketchup,Chair,,,herman_miller,sayl chairs
880ff0192e0e36d58a13947980b60dcd64f23135281f0e2d6b1d1bb8ef5a2d5d,herman_miller:sayl_chairs,sayl_chair_suspension_mid_back_fully_adjustable_arms,sketchup,Chair,,,herman_miller,sayl chairs
e6ae081c17354eced3e4a1e387369c6c526f567cd6a9f1921ec510f2f01a2dad,herman_miller:sayl_chairs,sayl_chair_suspension_mid_back_height_adjustable_arms,sketchup,Chair,,,herman_miller,sayl chairs
5bdc26c721be6173263b84aaa2086c6938a97330ee653503f92f1311b9e4045a,herman_miller:sayl_chairs,sayl_chair_upholstered_high_back_armless,autocad_3d,Chair,,,herman_miller,sayl chairs
e8b6a08b5ece90ee3692bdd0692df4a249821a0c621b8ff17d014bc7e0f5eb9f,herman_miller:sayl_chairs,sayl_chair_upholstered_high_back_armless,sketchup,Chair,,,herman_miller,sayl chairs
99ac22f8a7ef3c6f264be8659b5396765f4e52f5009d873c68d163d4b5ae2e3b,herman_miller:sayl_chairs,sayl_chair_upholstered_high_back_height_adjustable_arms,revit,Chair,,,herman_miller,sayl chairs
0d25507b5ff51f72879ec70bd2d100f87a62e7569bb0f2734b4384b305601593,herman_miller:sayl_chairs,sayl_chair_upholstered_high_back_height_adjustable_arms,autocad_3d,Chair,,,herman_miller,sayl chairs
b1362f7e0ba8f0e6cb955af6f0810f378b45ec5d1d2c247cb2ba5c395d25bfa4,herman_miller:sayl_chairs,sayl_chair_upholstered_high_back_fixed_arms,sketchup,Chair,,,herman_miller,sayl chairs
51c55781823b368d1f8bf38030975fd367fe0023b598affe189c5d907333e8ad,herman_miller:sayl_chairs,sayl_chair_upholstered_high_back_fully_adjustable_arms,sketchup,Chair,,,herman_miller,sayl chairs
a7f69e27cd3f02d4144a1e50dc551a2b7b1d6487fe237c8eb65732cc0c00a30b,herman_miller:sayl_chairs,sayl_chair_upholstered_high_back_height_adjustable_arms,sketchup,Chair,,,herman_miller,sayl chairs
c8e56267bf4e7ac3050e5b7c41be0388d4d303a1fc1278c5a5f0a59b54bd810a,herman_miller:sayl_chairs,sayl_chair_upholstered_mid_back_armless,autocad_3d,Chair,,,herman_miller,sayl chairs
14b74bee5b5f5def97c206a24cff8e87bde0dcaaa7c3169a8467305f80cbb1e7,herman_miller:sayl_chairs,sayl_chair_upholstered_mid_back_armless,sketchup,Chair,,,herman_miller,sayl chairs
8c25dd30575bee7afde01e158b455baf1b050a6db4f0550b1169f8b11dbf7e58,herman_miller:sayl_chairs,sayl_chair_upholstered_mid_back_height_adjustable_arms,revit,Chair,,,herman_miller,sayl chairs
516b03ec210436323131a2d5d87b639ff4f96dd5f7b02ba9943bae35fcf8e725,herman_miller:sayl_chairs,sayl_chair_upholstered_mid_back_height_adjustable_arms,autocad_3d,Chair,,,herman_miller,sayl chairs
9692546390dd436abdb949359a074d6a8bb987255fce7bc946aac8a7223075d4,herman_miller:sayl_chairs,sayl_chair_upholstered_mid_back_fixed_arms,sketchup,Chair,,,herman_miller,sayl chairs
858afeda60accc7384195ca6b7c71fc632b6a3268c7fed7a175ea3cc4837044b,herman_miller:sayl_chairs,sayl_chair_upholstered_mid_back_fully_adjustable_arms,sketchup,Chair,,,herman_miller,sayl chairs
b2c1ac354030e8192e13246089f8ea5636732eb2b6e9d37148aa90c2df11eb96,herman_miller:sayl_chairs,sayl_chair_upholstered_mid_back_height_adjustable_arms,sketchup,Chair,,,herman_miller,sayl chairs
68dd56c1d43d37783be827da86bf7957d9969fb6575bec0c38e077bd8feca10c,herman_miller:spout_sit_to_stand_table,HMI_Spout_Sit_to_Stand_Table.skp,sketchup,Table,,,herman_miller,spout sit to stand table
b3a8167fb22525c99e73eb18f6ede7627713b82785151edcd13d3be5ad7905b2,herman_miller:spout_sit_to_stand_table,HMI_Spout_Sit_to_Stand_Table_3D.dwg,autocad_3d,Table,,,herman_miller,spout sit to stand table
2d81ea80379de02b0dbdca0e851dbd6fe299b4a84ee2d850e2c06b594364c6bd,herman_miller:spout_sit_to_stand_table,HMI_Spout_Sit_to_Stand_Table_rfa.zip,revit,Table,,,herman_miller,spout sit to stand table
54b88a2c5e97b551f5cee2d704d8d2c8bc4e2a33bcb875576c7659c59e9cd0b5,herman_miller:striad_sofas,striad_sofa_low_back_2_seat_armless_wire_base,autocad_3d,Sofa,,,herman_miller,striad sofas
6cab82d4057863b8b57f1a8c2e5635de3bea2e7382a11298cf875b4763e13dd1,herman_miller:striad_sofas,striad_sofa_low_back_2_seat_armless_wire_base,revit,Sofa,,,herman_miller,striad sofas
6bc4f81b8dccae72f5a0ff6a172321fb756d79a73630b87fc3d6ab286cec35f7,herman_miller:verus_chairs,verus_chair_polymer_back_armless,autocad_3d,Chair,,,herman_miller,verus chairs
6d98e362262f79102ee3f9ab94e525d2b34571e875cf02c26ab758c17529d038,herman_miller:verus_chairs,verus_chair_polymer_back_armless,sketchup,Chair,,,herman_miller,verus chairs
